date,store_id,category,total_transactions,cash_transactions,card_transactions,amount_total,amount_cash,amount_card,units_sold,avg_ticket,has_promotion,replenishment_signal
2023-12-14,STR_075,Bebidas,756,,301,97465.92,,45524.28,1532.0,,1,792.43
2023-12-15,STR_075,Bebidas,845,431.0,414,96723.25,48379.74,48343.51,1657.0,114.47,0,777.43
2023-12-16,STR_075,Bebidas,843,405.0,438,95749.82,47143.43,48606.39,1956.0,113.58,0,783.86
2023-12-17,STR_075,Bebidas,922,445.0,477,142587.25,70342.48,72244.77,1533.0,154.65,0,780.86
2023-12-18,STR_075,Bebidas,471,261.0,210,55612.67,29379.55,26233.12,1185.0,118.07,0,708.0
2023-12-19,STR_075,Bebidas,530,268.0,262,69744.55,36876.22,32868.33,1394.0,131.59,0,705.43
2023-12-20,STR_075,Bebidas,571,213.0,241,56294.76,25659.4,30635.36,754.0,124.0,1,681.57
2023-12-21,STR_075,Bebidas,589,278.0,311,68723.31,32028.38,36694.93,1158.0,116.68,0,670.0
2023-12-22,STR_075,Bebidas,764,405.0,359,84167.43,44410.64,39756.79,1106.0,110.17,0,702.14
2023-12-23,STR_075,Bebidas,1068,433.0,502,126222.73,58935.93,67286.8,1672.0,135.0,1,882.57
2023-12-24,STR_075,Bebidas,2185,971.0,1214,284550.45,130392.45,154158.0,,130.23,0,1003.71
2023-12-25,STR_075,Bebidas,1319,481.0,588,152935.48,68746.83,84188.65,2552.0,143.06,1,1004.0
2023-12-26,STR_075,Bebidas,532,290.0,242,55251.08,29229.48,26021.6,826.0,103.86,0,1024.43
2023-12-27,STR_075,Bebidas,714,406.0,308,72321.04,43027.97,29293.07,1375.0,101.29,0,1032.0
2023-12-28,STR_075,Bebidas,642,310.0,332,70194.9,35428.46,34766.44,1188.0,109.34,0,1091.14
2023-12-29,STR_075,Bebidas,1178,509.0,420,93739.67,50195.85,43543.82,2201.0,100.9,1,1060.43
2023-12-30,STR_075,Bebidas,853,486.0,367,101283.93,55409.71,45874.22,1505.0,118.74,0,992.0
2023-12-31,STR_075,Bebidas,1706,922.0,784,212725.85,116550.46,96175.39,2186.0,124.69,0,820.0
2024-01-01,STR_075,Bebidas,115,50.0,65,13072.7,5424.53,7648.17,315.0,113.68,0,777.57
2024-01-02,STR_075,Bebidas,235,119.0,116,29236.57,14659.63,14576.94,657.0,124.41,0,720.0
2024-01-03,STR_075,Bebidas,311,177.0,134,37714.52,20846.3,16868.22,797.0,121.27,0,700.0
2024-01-04,STR_075,Bebidas,502,171.0,213,56109.22,24020.85,32088.37,870.0,146.12,1,584.71
2024-01-05,STR_075,Bebidas,371,164.0,207,40035.69,17727.5,22308.19,642.0,107.91,0,534.86
2024-01-06,STR_075,Bebidas,504,230.0,274,73477.0,34182.48,39294.52,821.0,145.79,0,391.86
2024-01-07,STR_075,Bebidas,705,296.0,263,59630.29,30087.37,29542.92,1167.0,106.67,1,409.57
2024-01-08,STR_075,Bebidas,239,116.0,123,28970.73,13915.87,15054.86,660.0,121.22,0,426.29
2024-01-09,STR_075,Bebidas,352,187.0,165,40314.16,20909.2,19404.96,,114.53,0,414.86
2024-01-10,STR_075,Bebidas,231,121.0,110,28124.28,14844.26,13280.02,596.0,121.75,0,405.43
2024-01-11,STR_075,Bebidas,436,211.0,225,60044.96,28479.72,31565.24,843.0,137.72,0,413.86
2024-01-12,STR_075,Bebidas,430,194.0,236,51331.7,22384.11,28947.59,526.0,119.38,0,416.71
2024-01-13,STR_075,Bebidas,524,224.0,300,69034.72,30724.59,38310.13,918.0,131.75,0,375.14
2024-01-14,STR_075,Bebidas,414,187.0,227,49237.7,22269.17,26968.53,510.0,118.93,0,401.71
2024-01-15,STR_075,Bebidas,425,178.0,174,50818.77,25902.86,24915.91,762.0,144.37,1,401.71
2024-01-16,STR_075,Bebidas,352,167.0,185,44085.57,20129.7,23955.87,984.0,125.24,0,417.0
2024-01-17,STR_075,Bebidas,338,,177,40164.54,,21833.8,523.0,118.83,0,400.86
2024-01-18,STR_075,Bebidas,323,154.0,169,41958.08,19589.31,22368.77,477.0,129.9,0,400.57
2024-01-19,STR_075,Bebidas,428,198.0,230,69063.67,31623.44,37440.23,843.0,161.36,0,419.14
2024-01-20,STR_075,Bebidas,654,225.0,278,67332.86,29182.66,38150.2,616.0,133.86,1,454.29
2024-01-21,STR_075,Bebidas,660,296.0,229,63630.16,37536.43,26093.73,902.0,121.2,1,428.71
2024-01-22,STR_075,Bebidas,246,136.0,110,28578.98,15077.41,13501.57,660.0,116.17,0,429.43
2024-01-23,STR_075,Bebidas,357,156.0,201,41951.3,18866.46,23084.84,495.0,117.51,0,429.57
2024-01-24,STR_075,Bebidas,339,158.0,181,38006.82,18010.04,19996.78,729.0,112.11,0,433.0
2024-01-25,STR_075,Bebidas,347,163.0,184,41025.26,19081.07,21944.19,561.0,118.23,0,450.0
2024-01-26,STR_075,Bebidas,547,247.0,300,72869.79,32279.98,40589.81,1027.0,133.22,0,420.71
2024-01-27,STR_075,Bebidas,449,215.0,234,56007.47,26467.09,29540.38,548.0,124.74,0,402.14
2024-01-28,STR_075,Bebidas,530,193.0,204,58019.26,28957.45,29061.81,,146.14,1,412.0
2024-01-29,STR_075,Bebidas,315,158.0,157,38009.55,19794.16,18215.39,817.0,120.67,0,416.43
2024-01-30,STR_075,Bebidas,388,182.0,206,44535.27,21498.18,23037.09,735.0,114.78,0,427.86
2024-01-31,STR_075,Bebidas,419,195.0,224,40102.67,17939.41,22163.26,1118.0,95.71,0,435.57
2024-02-01,STR_075,Bebidas,401,174.0,174,45370.58,22568.33,22802.25,882.0,130.38,1,424.86
2024-02-02,STR_075,Bebidas,472,253.0,219,56930.83,30359.64,26571.19,719.0,120.62,0,441.0
2024-02-03,STR_075,Bebidas,562,266.0,296,58871.32,27867.28,31004.04,,104.75,0,432.29
2024-02-04,STR_075,Bebidas,469,254.0,215,71827.99,37646.35,34181.64,995.0,153.15,0,423.86
2024-02-05,STR_075,Bebidas,256,114.0,88,27140.65,15531.19,11609.46,350.0,134.36,1,418.43
2024-02-06,STR_075,Bebidas,350,171.0,179,54780.72,28005.72,26775.0,940.0,156.52,0,418.43
2024-02-07,STR_075,Bebidas,419,194.0,225,62575.44,28827.15,33748.29,1001.0,149.34,0,410.43
2024-02-08,STR_075,Bebidas,345,188.0,157,46542.3,26149.87,20392.43,918.0,134.91,0,416.29
2024-02-09,STR_075,Bebidas,513,242.0,271,68843.1,32940.26,35902.84,839.0,134.2,0,434.57
2024-02-10,STR_075,Bebidas,690,323.0,367,72581.59,32865.8,39715.79,1709.0,105.19,0,450.57
2024-02-11,STR_075,Bebidas,581,300.0,281,65601.05,32582.57,33018.48,850.0,112.91,0,457.0
2024-02-12,STR_075,Bebidas,301,149.0,152,35193.28,17038.02,18155.26,620.0,116.92,0,447.0
2024-02-13,STR_075,Bebidas,280,,133,38685.88,,18489.11,609.0,138.16,0,429.0
2024-02-14,STR_075,Bebidas,293,,143,43847.26,,22259.08,555.0,149.65,0,459.86
2024-02-15,STR_075,Bebidas,561,182.0,245,45342.08,18600.46,26741.62,908.0,106.19,1,464.57
2024-02-16,STR_075,Bebidas,546,240.0,306,53951.15,23727.64,30223.51,,98.81,0,463.29
2024-02-17,STR_075,Bebidas,681,365.0,316,96126.21,52650.14,43476.07,1067.0,141.15,0,447.43
2024-02-18,STR_075,Bebidas,470,251.0,219,60877.5,31530.53,29346.97,654.0,129.53,0,471.14
2024-02-19,STR_075,Bebidas,467,177.0,180,55508.98,28763.11,26745.87,986.0,155.49,1,469.71
2024-02-20,STR_075,Bebidas,270,152.0,118,32501.3,18299.54,14201.76,444.0,120.38,0,475.14
2024-02-21,STR_075,Bebidas,331,186.0,145,43397.12,24727.15,18669.97,573.0,131.11,0,443.14
2024-02-22,STR_075,Bebidas,337,,190,41947.72,,23736.28,845.0,124.47,0,423.0
2024-02-23,STR_075,Bebidas,405,231.0,174,50876.58,27612.24,23264.34,783.0,125.62,0,406.71
2024-02-24,STR_075,Bebidas,567,253.0,314,69734.86,29973.7,39761.16,1576.0,122.99,0,407.43
2024-02-25,STR_075,Bebidas,475,265.0,210,58485.43,33620.04,24865.39,1200.0,123.13,0,393.57
2024-02-26,STR_075,Bebidas,370,142.0,133,32574.43,17034.32,15540.11,524.0,118.45,1,400.14
2024-02-27,STR_075,Bebidas,316,141.0,175,29635.11,12723.65,16911.46,791.0,93.78,0,404.86
2024-02-28,STR_075,Bebidas,364,205.0,159,44978.25,24563.52,20414.73,732.0,123.57,0,423.29
2024-02-29,STR_075,Bebidas,466,263.0,203,62261.29,34851.92,27409.37,1000.0,133.61,0,426.33
2023-01-01,STR_075,Cuidado_Personal,133,56.0,77,23656.34,9808.08,13848.26,195.0,177.87,0,
2023-01-02,STR_075,Cuidado_Personal,170,77.0,93,28403.67,13502.74,14900.93,257.0,167.08,0,
2023-01-03,STR_075,Cuidado_Personal,197,82.0,115,32351.9,13433.6,18918.3,415.0,164.22,0,171.33
2023-01-04,STR_075,Cuidado_Personal,147,69.0,78,20010.83,9248.09,10762.74,252.0,136.13,0,167.5
2023-01-05,STR_075,Cuidado_Personal,156,65.0,91,26517.63,11250.15,15267.48,,169.98,0,173.2
2023-01-06,STR_075,Cuidado_Personal,196,,107,35755.25,,19568.34,540.0,,0,200.17
2023-01-07,STR_075,Cuidado_Personal,335,145.0,190,57215.25,23699.7,33515.55,509.0,170.79,0,217.14
2023-01-08,STR_075,Cuidado_Personal,319,147.0,172,46809.29,21806.34,25002.95,653.0,146.74,0,214.71
2023-01-09,STR_075,Cuidado_Personal,153,68.0,85,22129.82,9880.98,12248.84,227.0,144.64,0,210.43
2023-01-10,STR_075,Cuidado_Personal,167,86.0,81,26676.41,13833.95,12842.46,,159.74,0,219.43
2023-01-11,STR_075,Cuidado_Personal,210,94.0,116,37291.68,16860.57,20431.11,569.0,177.58,0,229.86
2023-01-12,STR_075,Cuidado_Personal,229,82.0,121,31912.14,12989.39,18922.75,338.0,157.2,1,239.14
2023-01-13,STR_075,Cuidado_Personal,261,105.0,156,37565.53,15264.1,22301.43,667.0,143.93,0,228.0
2023-01-14,STR_075,Cuidado_Personal,257,100.0,157,36599.45,14674.37,21925.08,560.0,142.41,0,237.71
2023-01-15,STR_075,Cuidado_Personal,387,195.0,192,56375.51,29003.13,27372.38,992.0,145.67,0,242.71
2023-01-16,STR_075,Cuidado_Personal,188,95.0,93,25795.67,13407.19,12388.48,336.0,137.21,0,246.57
2023-01-17,STR_075,Cuidado_Personal,194,100.0,94,29982.58,15130.58,14852.0,376.0,154.55,0,244.14
2023-01-18,STR_075,Cuidado_Personal,193,77.0,116,29564.02,11660.14,17903.88,411.0,153.18,0,239.86
2023-01-19,STR_075,Cuidado_Personal,199,98.0,101,33616.09,16564.2,17051.89,536.0,168.93,0,243.14
2023-01-20,STR_075,Cuidado_Personal,284,100.0,140,45634.82,19937.88,25696.94,566.0,190.15,1,255.71
2023-01-21,STR_075,Cuidado_Personal,345,,148,43314.11,,21191.97,404.0,142.95,1,236.71
2023-01-22,STR_075,Cuidado_Personal,254,108.0,146,39856.79,17327.02,22529.77,693.0,156.92,0,229.57
2023-01-23,STR_075,Cuidado_Personal,138,,74,27491.59,,14504.21,229.0,,0,226.29
2023-01-24,STR_075,Cuidado_Personal,171,80.0,91,26441.3,12014.28,14427.02,285.0,154.63,0,233.29
2023-01-25,STR_075,Cuidado_Personal,242,113.0,129,41591.15,19826.38,21764.77,484.0,171.86,0,229.57
2023-01-26,STR_075,Cuidado_Personal,173,80.0,93,30208.35,13509.68,16698.67,272.0,174.61,0,223.57
2023-01-27,STR_075,Cuidado_Personal,242,109.0,133,42629.65,19611.59,23018.06,637.0,176.16,0,223.14
2023-01-28,STR_075,Cuidado_Personal,342,143.0,199,51388.18,22506.24,28881.94,520.0,150.26,0,212.71
2023-01-29,STR_075,Cuidado_Personal,181,87.0,94,31905.64,16021.21,15884.43,408.0,176.27,0,213.71
2023-01-30,STR_075,Cuidado_Personal,145,65.0,80,24769.46,11305.92,13463.54,367.0,170.82,0,227.43
2023-01-31,STR_075,Cuidado_Personal,267,126.0,141,44470.56,21772.25,22698.31,439.0,166.56,0,219.14
2023-02-01,STR_075,Cuidado_Personal,184,93.0,91,29846.78,15769.36,14077.42,274.0,162.21,0,229.86
2023-02-02,STR_075,Cuidado_Personal,248,116.0,132,37669.55,18113.13,19556.42,513.0,151.89,0,238.14
2023-02-03,STR_075,Cuidado_Personal,300,138.0,162,39517.03,18410.86,21106.17,684.0,131.72,0,231.14
2023-02-04,STR_075,Cuidado_Personal,293,127.0,166,44571.94,19194.65,25377.29,652.0,152.12,0,263.71
2023-02-05,STR_075,Cuidado_Personal,409,159.0,164,44433.48,21194.03,23239.45,604.0,137.56,1,259.14
2023-02-06,STR_075,Cuidado_Personal,113,,62,14497.37,,7785.09,233.0,128.3,0,242.57
2023-02-07,STR_075,Cuidado_Personal,151,77.0,74,22283.01,11423.09,10859.92,184.0,147.57,0,243.14
2023-02-08,STR_075,Cuidado_Personal,188,,93,26644.3,,13089.36,512.0,141.72,0,242.43
2023-02-09,STR_075,Cuidado_Personal,243,103.0,140,43225.93,19028.86,24197.07,623.0,177.88,0,236.43
2023-02-10,STR_075,Cuidado_Personal,258,116.0,142,36595.55,17056.44,19539.11,484.0,141.84,0,232.71
2023-02-11,STR_075,Cuidado_Personal,267,135.0,132,40578.86,20397.24,20181.62,694.0,151.98,0,223.43
2023-02-12,STR_075,Cuidado_Personal,344,137.0,129,51184.28,25825.62,25358.66,382.0,192.42,1,239.0
2023-02-13,STR_075,Cuidado_Personal,222,113.0,109,33546.19,16776.89,16769.3,358.0,151.11,0,247.0
2023-02-14,STR_075,Cuidado_Personal,207,66.0,91,24473.2,10408.56,14064.64,333.0,155.88,1,259.43
2023-02-15,STR_075,Cuidado_Personal,275,129.0,146,28371.81,13967.6,14404.21,573.0,103.17,0,265.0
2023-02-16,STR_075,Cuidado_Personal,282,98.0,139,37796.61,16342.22,21454.39,308.0,159.48,1,277.71
2023-02-17,STR_075,Cuidado_Personal,347,136.0,137,43576.31,21400.62,22175.69,616.0,159.62,1,280.29
2023-02-18,STR_075,Cuidado_Personal,285,121.0,164,37781.9,16159.59,21622.31,,132.57,0,276.57
2023-02-19,STR_075,Cuidado_Personal,318,151.0,167,55817.76,27082.13,28735.63,866.0,175.53,0,269.86
2023-02-20,STR_075,Cuidado_Personal,175,77.0,98,28760.55,12819.79,15940.76,238.0,164.35,0,269.86
2023-02-21,STR_075,Cuidado_Personal,207,92.0,115,29145.59,13527.37,15618.22,525.0,140.8,0,269.0
2023-02-22,STR_075,Cuidado_Personal,269,104.0,125,36433.09,17042.21,19390.88,494.0,159.1,1,265.86
2023-02-23,STR_075,Cuidado_Personal,260,92.0,114,30087.74,13367.06,16720.68,,146.06,1,256.43
2023-02-24,STR_075,Cuidado_Personal,281,129.0,152,41948.07,18680.57,23267.5,390.0,149.28,0,273.57
2023-02-25,STR_075,Cuidado_Personal,405,150.0,198,50399.04,22203.25,28195.79,474.0,144.82,1,278.43
2023-02-26,STR_075,Cuidado_Personal,352,155.0,197,69006.01,31199.35,37806.66,807.0,196.04,0,287.43
2023-02-27,STR_075,Cuidado_Personal,238,81.0,125,29781.83,11181.04,18600.79,530.0,144.57,1,295.43
2023-02-28,STR_075,Cuidado_Personal,263,134.0,129,48885.91,25226.66,23659.25,421.0,185.88,0,293.71
2023-03-01,STR_075,Cuidado_Personal,257,113.0,111,36343.71,17900.62,18443.09,,162.25,1,286.57
2023-03-02,STR_075,Cuidado_Personal,210,89.0,121,41956.68,17358.68,24598.0,495.0,199.79,0,298.29
2023-03-03,STR_075,Cuidado_Personal,363,163.0,200,60276.71,28082.69,32194.02,786.0,166.05,0,295.86
2023-03-04,STR_075,Cuidado_Personal,388,176.0,212,75171.24,35220.62,39950.62,718.0,193.74,0,296.29
2023-03-05,STR_075,Cuidado_Personal,355,162.0,193,62302.54,28570.37,33732.17,850.0,175.5,0,290.0
2023-03-06,STR_075,Cuidado_Personal,194,,101,25893.97,,14008.34,411.0,,0,282.57
2023-03-07,STR_075,Cuidado_Personal,211,109.0,102,31023.65,16093.41,14930.24,458.0,147.03,0,281.43
2023-03-08,STR_075,Cuidado_Personal,249,116.0,133,37951.79,17251.03,20700.76,663.0,152.42,0,287.71
2023-03-09,STR_075,Cuidado_Personal,254,110.0,144,42820.23,18004.16,24816.07,486.0,168.58,0,271.14
2023-03-10,STR_075,Cuidado_Personal,247,98.0,149,49245.08,20334.19,28910.89,371.0,199.37,0,271.43
2023-03-11,STR_075,Cuidado_Personal,390,154.0,236,45118.06,17428.99,27689.07,1059.0,115.69,0,266.14
2023-03-12,STR_075,Cuidado_Personal,318,147.0,171,53653.7,26004.95,27648.75,574.0,168.72,0,274.71
2023-03-13,STR_075,Cuidado_Personal,254,116.0,138,45955.08,20269.21,25685.87,411.0,180.93,0,271.29
2023-03-14,STR_075,Cuidado_Personal,187,83.0,104,29796.61,12813.21,16983.4,415.0,159.34,0,269.14
2023-03-15,STR_075,Cuidado_Personal,234,95.0,105,35214.04,16951.4,18262.64,409.0,176.07,1,273.29
2023-03-16,STR_075,Cuidado_Personal,283,118.0,138,47452.22,21806.3,25645.92,703.0,185.36,1,276.71
2023-03-17,STR_075,Cuidado_Personal,271,135.0,136,34695.87,17818.21,16877.66,340.0,128.03,0,266.86
2023-03-18,STR_075,Cuidado_Personal,321,125.0,196,56807.66,22193.36,34614.3,388.0,176.97,0,264.43
2023-03-19,STR_075,Cuidado_Personal,301,115.0,137,43494.71,19195.53,24299.18,394.0,172.6,1,238.43
2023-03-20,STR_075,Cuidado_Personal,72,33.0,39,11247.13,4931.75,6315.38,103.0,156.21,0,245.14
2023-03-21,STR_075,Cuidado_Personal,234,68.0,108,28736.01,11305.25,17430.76,292.0,163.27,1,236.29
2023-03-22,STR_075,Cuidado_Personal,172,72.0,100,22812.39,9129.6,13682.79,229.0,132.63,0,226.57
2023-03-23,STR_075,Cuidado_Personal,215,90.0,99,28261.05,13902.81,14358.24,378.0,149.53,1,234.71
2023-03-24,STR_075,Cuidado_Personal,328,129.0,199,56891.34,21529.75,35361.59,544.0,173.45,0,240.43
2023-03-25,STR_075,Cuidado_Personal,361,156.0,205,53360.39,23389.11,29971.28,951.0,147.81,0,235.57
2023-03-26,STR_075,Cuidado_Personal,267,133.0,134,37902.85,19419.73,18483.12,605.0,141.96,0,255.86
2023-03-27,STR_075,Cuidado_Personal,214,101.0,113,29463.44,13847.35,15616.09,317.0,137.68,0,252.14
2023-03-28,STR_075,Cuidado_Personal,208,104.0,104,25943.45,13376.62,12566.83,482.0,124.73,0,263.86
2023-03-29,STR_075,Cuidado_Personal,254,92.0,127,37756.11,15759.48,21996.63,532.0,172.4,1,263.14
2023-03-30,STR_075,Cuidado_Personal,210,93.0,117,34244.48,14651.7,19592.78,360.0,163.07,0,265.71
2023-03-31,STR_075,Cuidado_Personal,346,155.0,191,54402.78,24346.21,30056.57,472.0,157.23,0,282.14
2023-04-01,STR_075,Cuidado_Personal,476,190.0,208,61487.02,29393.08,32093.94,651.0,154.49,1,283.0
2023-04-02,STR_075,Cuidado_Personal,273,94.0,116,36179.97,16833.47,19346.5,503.0,172.29,1,276.29
2023-04-03,STR_075,Cuidado_Personal,167,86.0,81,28377.02,14787.53,13589.49,203.0,169.92,0,277.43
2023-04-04,STR_075,Cuidado_Personal,216,96.0,120,32889.81,14650.09,18239.72,407.0,152.27,0,274.86
2023-04-05,STR_075,Cuidado_Personal,236,120.0,116,34962.16,16990.24,17971.92,461.0,148.14,0,267.29
2023-04-06,STR_075,Cuidado_Personal,157,76.0,81,21762.2,10110.98,11651.22,336.0,138.61,0,240.71
2023-04-07,STR_075,Cuidado_Personal,160,80.0,80,27485.24,14160.25,13324.99,301.0,171.78,0,237.86
2023-04-08,STR_075,Cuidado_Personal,456,189.0,267,63274.26,26696.26,36578.0,982.0,138.76,0,248.86
2023-04-09,STR_075,Cuidado_Personal,350,,198,47012.14,,26845.08,798.0,134.32,0,256.86
2023-04-10,STR_075,Cuidado_Personal,223,96.0,127,36358.52,15198.7,21159.82,323.0,163.04,0,262.43
2023-04-11,STR_075,Cuidado_Personal,255,99.0,156,41724.84,16731.05,24993.79,411.0,163.63,0,253.29
2023-04-12,STR_075,Cuidado_Personal,172,76.0,96,27532.98,11612.25,15920.73,404.0,160.08,0,263.0
2023-04-13,STR_075,Cuidado_Personal,225,,139,40558.74,,24612.12,446.0,180.26,0,289.0
2023-04-14,STR_075,Cuidado_Personal,342,109.0,154,37962.23,15855.18,22107.05,401.0,144.34,1,295.71
2023-04-15,STR_075,Cuidado_Personal,503,213.0,290,82165.35,34249.32,47916.03,832.0,163.35,0,290.57
2023-04-16,STR_075,Cuidado_Personal,314,,167,57613.48,,30076.19,752.0,183.48,0,293.86
2023-04-17,STR_075,Cuidado_Personal,246,92.0,93,27902.17,14150.07,13752.1,511.0,150.82,1,290.29
2023-04-18,STR_075,Cuidado_Personal,230,108.0,122,39328.85,17551.28,21777.57,426.0,171.0,0,290.71
2023-04-19,STR_075,Cuidado_Personal,175,89.0,86,26964.49,13610.97,13353.52,368.0,154.08,0,292.43
2023-04-20,STR_075,Cuidado_Personal,237,104.0,133,38873.05,17874.92,20998.13,365.0,164.02,0,282.57
2023-04-21,STR_075,Cuidado_Personal,273,107.0,166,37838.85,14969.5,22869.35,375.0,138.6,0,259.57
2023-04-22,STR_075,Cuidado_Personal,342,153.0,189,49735.87,22574.58,27161.29,607.0,145.43,0,258.57
2023-04-23,STR_075,Cuidado_Personal,307,144.0,163,53023.77,24272.49,28751.28,852.0,172.72,0,260.43
2023-04-24,STR_075,Cuidado_Personal,259,100.0,110,31814.33,15209.65,16604.68,525.0,151.5,1,257.29
2023-04-25,STR_075,Cuidado_Personal,208,93.0,115,34939.26,15723.45,19215.81,476.0,167.98,0,264.14
2023-04-26,STR_075,Cuidado_Personal,223,87.0,136,37186.93,13997.66,23189.27,601.0,166.76,0,259.71
2023-04-27,STR_075,Cuidado_Personal,206,91.0,115,34955.69,14849.61,20106.08,434.0,169.69,0,262.29
2023-04-28,STR_075,Cuidado_Personal,291,118.0,173,46657.6,19326.18,27331.42,621.0,160.34,0,265.86
2023-04-29,STR_075,Cuidado_Personal,367,184.0,183,61299.41,29815.01,31484.4,850.0,167.03,0,276.71
2023-04-30,STR_075,Cuidado_Personal,383,112.0,172,38159.51,14696.51,23463.0,783.0,134.36,1,259.14
2023-05-01,STR_075,Cuidado_Personal,136,53.0,83,20127.94,7744.84,12383.1,289.0,148.0,0,265.57
2023-05-02,STR_075,Cuidado_Personal,253,,130,34227.47,,20358.82,509.0,,1,266.71
2023-05-03,STR_075,Cuidado_Personal,231,90.0,141,35054.61,13715.69,21338.92,521.0,151.75,0,263.71
2023-05-04,STR_075,Cuidado_Personal,185,86.0,99,34501.59,15685.92,18815.67,451.0,186.5,0,271.86
2023-05-05,STR_075,Cuidado_Personal,348,178.0,170,53483.39,28391.32,25092.07,461.0,153.69,0,272.71
2023-05-06,STR_075,Cuidado_Personal,373,189.0,184,64390.82,31133.85,33256.97,1002.0,172.63,0,291.29
2023-05-07,STR_075,Cuidado_Personal,513,,205,58711.15,,29703.79,995.0,147.15,1,302.71
2023-05-08,STR_075,Cuidado_Personal,216,105.0,111,33679.91,16011.42,17668.49,578.0,155.93,0,294.57
2023-05-09,STR_075,Cuidado_Personal,196,96.0,100,23741.5,11640.71,12100.79,,121.13,0,294.57
2023-05-10,STR_075,Cuidado_Personal,231,96.0,96,25310.77,12981.53,12329.24,307.0,131.83,1,310.86
2023-05-11,STR_075,Cuidado_Personal,299,154.0,145,47844.26,24496.57,23347.69,647.0,160.01,0,299.57
2023-05-12,STR_075,Cuidado_Personal,269,107.0,135,41773.74,18831.44,22942.3,,172.62,1,302.0
2023-05-13,STR_075,Cuidado_Personal,390,199.0,191,51949.65,26277.7,25671.95,999.0,133.2,0,284.29
2023-05-14,STR_075,Cuidado_Personal,389,153.0,236,64092.63,25002.54,39090.09,889.0,164.76,0,301.71
2023-05-15,STR_075,Cuidado_Personal,338,,153,39684.35,,20975.26,646.0,141.73,1,313.71
2023-05-16,STR_075,Cuidado_Personal,280,112.0,118,41019.06,19633.54,21385.52,584.0,178.34,1,310.57
2023-05-17,STR_075,Cuidado_Personal,209,,117,42265.53,,24502.71,434.0,,0,303.0
2023-05-18,STR_075,Cuidado_Personal,246,124.0,122,36343.42,18130.89,18212.53,625.0,147.74,0,310.86
2023-05-19,STR_075,Cuidado_Personal,324,159.0,165,45465.47,21429.25,24036.22,403.0,140.33,0,321.86
2023-05-20,STR_075,Cuidado_Personal,467,147.0,218,55218.84,22707.96,32510.88,752.0,151.28,1,306.0
2023-05-21,STR_075,Cuidado_Personal,278,127.0,151,42738.2,19648.9,23089.3,760.0,153.73,0,284.14
2023-05-22,STR_075,Cuidado_Personal,185,88.0,97,31462.13,15559.2,15902.93,457.0,170.07,0,282.14
2023-05-23,STR_075,Cuidado_Personal,266,91.0,126,24769.09,10670.46,14098.63,,114.14,1,288.29
2023-05-24,STR_075,Cuidado_Personal,252,119.0,133,46185.54,20725.81,25459.73,473.0,183.28,0,286.43
2023-05-25,STR_075,Cuidado_Personal,233,111.0,122,31521.0,14608.05,16912.95,,135.28,0,284.29
2023-05-26,STR_075,Cuidado_Personal,309,119.0,190,44759.35,17785.64,26973.71,574.0,144.85,0,273.57
2023-05-27,STR_075,Cuidado_Personal,392,163.0,229,77695.46,31536.18,46159.28,634.0,198.2,0,286.71
2023-05-28,STR_075,Cuidado_Personal,370,150.0,220,64343.8,24948.15,39395.65,459.0,173.9,0,291.71
2023-05-29,STR_075,Cuidado_Personal,220,106.0,114,39999.85,20003.57,19996.28,338.0,181.82,0,278.14
2023-05-30,STR_075,Cuidado_Personal,171,70.0,101,24973.79,10125.44,14848.35,273.0,146.05,0,288.0
2023-05-31,STR_075,Cuidado_Personal,321,162.0,159,50255.3,26281.96,23973.34,436.0,156.56,0,295.14
2023-06-01,STR_075,Cuidado_Personal,283,119.0,164,56205.55,22606.91,33598.64,460.0,198.61,0,300.71
2023-06-02,STR_075,Cuidado_Personal,348,151.0,197,54125.94,23098.6,31027.34,594.0,155.53,0,296.43
2023-06-03,STR_075,Cuidado_Personal,362,164.0,198,62462.64,26900.34,35562.3,497.0,172.55,0,296.57
2023-06-04,STR_075,Cuidado_Personal,371,173.0,198,45678.59,21696.05,23982.54,1002.0,123.12,0,288.0
2023-06-05,STR_075,Cuidado_Personal,160,80.0,80,26118.39,13393.06,12725.33,444.0,163.24,0,299.71
2023-06-06,STR_075,Cuidado_Personal,253,116.0,137,41542.58,19353.93,22188.65,308.0,164.2,0,290.57
2023-06-07,STR_075,Cuidado_Personal,257,103.0,154,45680.73,18434.57,27246.16,576.0,177.75,0,281.43
2023-06-08,STR_075,Cuidado_Personal,219,84.0,135,38763.36,14150.99,24612.37,279.0,177.0,0,283.57
2023-06-09,STR_075,Cuidado_Personal,363,139.0,224,62713.84,25015.54,37698.3,648.0,172.77,0,275.57
2023-06-10,STR_075,Cuidado_Personal,306,157.0,149,42568.82,22356.02,20212.8,534.0,139.11,0,270.29
2023-06-11,STR_075,Cuidado_Personal,334,139.0,195,56234.07,22485.21,33748.86,881.0,168.37,0,283.0
2023-06-12,STR_075,Cuidado_Personal,249,126.0,123,48310.17,25192.97,23117.2,,194.02,0,274.14
2023-06-13,STR_075,Cuidado_Personal,191,99.0,92,25455.96,13021.95,12434.01,,133.28,0,269.29
2023-06-14,STR_075,Cuidado_Personal,223,110.0,113,33869.73,17146.41,16723.32,563.0,151.88,0,300.14
2023-06-15,STR_075,Cuidado_Personal,435,205.0,230,60485.18,27386.75,33098.43,,139.05,0,292.43
